event_id,user_id,repo_id,timestamp,event_type,lines_added,lines_deleted,files_changed,dominant_language,ci_status,coverage_percent,editor,os,time_to_ci_minutes,build_duration_s,tests_run,tests_failed,is_weekend,pr_merge_time_hours,label_is_high_quality,exam_period,commit_message_length,is_bot_user
evt_b77ae9f2a43b,user_2027,repo_635,2025-03-13 10:32:00+00:00,pr_merged,75.0,1.0,2,rust,failed,92.6,intellij,macos,13.96,299.66,50,0.0,False,61.2,True,False,37.0,human
evt_d23ff724d57f,user_2783,repo_217,2025-08-08 10:59:00+00:00,review_comment,13.0,40.0,2,javascript,success,45.8,intellij,linux,9.25,269.7,61,9.0,False,,False,False,,human
evt_b2a721902f0f,user_1539,repo_740,2025-05-13 02:29:00+00:00,review_comment,25.0,1.0,7,rust,success,59.7,nano,macos,5.76,131.75,73,5.0,False,,False,False,54.0,human
evt_3fe4437746de,user_215,repo_484,2025-03-31 12:14:00+00:00,review_comment,10.0,34.0,1,c++,cancelled,100.0,nano,linux,5.13,417.88,24,7.0,False,,False,True,39.0,human
evt_c697406083a7,user_1411,repo_428,,ci_run,16.0,21.0,1,c++,cancelled,71.9,vim,linux,568.52,156.58,147,0.0,False,,False,False,46.0,human
evt_3f7bc8927c81,user_732,repo_1116,2025-03-11 01:51:00+00:00,pr_merged,9.0,13.0,3,javascript,success,68.6,sublime,linux,18.29,233.78,206,6.0,False,43.1,False,False,12.0,human
evt_83bfcd34a6a2,user_97,repo_1028,2025-03-23 20:00:00+00:00,test_run,7.0,4.0,4,javascript,cancelled,89.8,sublime,windows,13.04,323.99,203,6.0,True,,True,False,35.0,human
evt_f120925cf313,user_1433,repo_146,,push,25.0,9.0,1,javascript,failed,68.1,nano,windows,18.06,411.66,126,15.0,False,,False,False,48.0,human
evt_d94cb12e958a,user_1985,repo_858,,pr_opened,4.0,9.0,1,go,success,75.1,vscode,macos,8.68,5.81,133,2.0,True,43.6,False,False,66.0,human
evt_0628cb55cad8,user_512,repo_487,,pr_opened,71.0,1.0,7,go,cancelled,68.6,vscode,windows,8.56,421.58,150,6.0,True,65.4,False,False,25.0,human
evt_9dc610b03edd,user_800,repo_227,,review_comment,54.0,12.0,2,python,success,81.2,intellij,windows,18.86,340.64,109,18.0,True,,False,False,25.0,human
evt_2d2bdf14c70b,user_499,repo_584,,ci_run,1.0,26.0,2,python,cancelled,100.0,vim,linux,20.94,364.2,101,11.0,True,,False,False,65.0,human
evt_b1262b428e1c,user_1634,repo_758,2025-11-16 04:03:00+00:00,push,25.0,18.0,1,javascript,failed,88.8,vim,windows,7.71,294.78,134,10.0,True,,False,False,64.0,human
evt_f9b72aa1efab,user_1695,repo_101,,push,52.0,8.0,7,javascript,failed,85.5,vim,windows,12.07,383.78,103,8.0,False,,False,True,25.0,human
evt_ccdecfcce802,user_629,repo_663,2025-03-30 06:56:00+00:00,pr_merged,7.0,12.0,2,go,cancelled,82.6,sublime,windows,9.54,262.08,99,5.0,True,46.8,False,True,45.0,human
evt_03e660e48a5e,user_2727,repo_254,2025-10-20 22:56:00+00:00,pr_merged,37.0,10.0,1,java,failed,74.6,intellij,windows,3.26,271.43,97,21.0,False,41.8,False,False,54.0,human
evt_e08f7a906ee0,user_480,repo_999,2025-12-21 07:41:00+00:00,review_comment,2.0,15.0,6,javascript,cancelled,87.1,nano,windows,832.59,348.67,164,13.0,True,,False,False,55.0,human
evt_1ae66354eecd,user_985,repo_215,2025-06-05 09:23:00+00:00,pr_merged,15.0,1.0,3,rust,success,92.0,vscode,macos,22.52,325.04,139,7.0,False,24.9,False,False,75.0,human
evt_e3cce82a4e6b,user_1328,repo_1102,,test_run,3.0,2.0,1,javascript,failed,81.7,nano,windows,6.6,,145,20.0,False,,False,False,45.0,human
evt_a66bd0a04318,user_1019,repo_466,2025-11-01 16:51:00+00:00,commit,37.0,19.0,10,java,success,100.0,sublime,windows,19.5,144.43,147,17.0,True,,False,False,66.0,human
evt_ba1f9e11b1a5,user_804,repo_580,,pr_opened,41.0,14.0,6,c++,failed,99.0,intellij,linux,5.08,232.81,0,,True,39.3,False,False,86.0,bot
evt_f646349e45c1,user_2026,repo_553,2025-11-12 06:06:00+00:00,test_run,20.0,28.0,1,go,success,81.2,vim,windows,9.12,295.12,134,0.0,False,,False,False,57.0,bot
evt_41763851a299,user_2459,repo_49,2025-03-13 07:07:00+00:00,ci_run,17.0,6.0,3,rust,cancelled,60.8,nano,linux,16.55,221.42,96,20.0,False,,False,False,63.0,human
evt_50f41cd3ff15,user_540,repo_394,2025-10-30 17:40:00+00:00,test_run,0.0,8.0,9,java,success,83.2,sublime,macos,5.26,374.75,111,6.0,False,,False,True,42.0,bot
evt_96dc1ca61de6,user_268,repo_1098,,ci_run,19.0,9.0,3,go,failed,49.8,sublime,linux,4.96,229.18,142,2.0,True,,False,True,20.0,human
evt_e0e9880622dc,user_285,repo_935,,ci_run,10.0,3.0,1,java,success,86.6,vscode,windows,18.22,507.43,138,10.0,True,,False,False,63.0,human
evt_60fa1ba0bd84,user_772,repo_754,,pr_opened,11.0,2.0,3,go,failed,61.5,vscode,linux,12.71,383.34,106,8.0,True,20.1,False,True,,human
evt_13d915d6a982,user_184,repo_367,2025-10-31 12:57:00+00:00,test_run,65.0,5.0,1,javascript,success,78.7,vim,windows,19.12,310.47,121,4.0,False,,False,True,45.0,human
evt_741a7947134b,user_1586,repo_908,,test_run,18.0,14.0,2,java,failed,83.1,vscode,macos,4.99,364.49,139,4.0,True,,False,False,69.0,human
evt_839bb5e1712c,user_2030,repo_1033,2025-10-20 13:45:00+00:00,pr_merged,10.0,12.0,1,c++,cancelled,82.7,intellij,macos,10.82,354.68,99,7.0,False,6.2,False,False,11.0,human
evt_270d762231b3,user_1284,repo_624,2025-10-22 18:26:00+00:00,test_run,15.0,15.0,2,rust,success,81.8,intellij,windows,112.58,119.09,75,3.0,False,,False,False,50.0,human
evt_a7643bfede35,user_2568,repo_138,,commit,22.0,9.0,5,javascript,cancelled,68.9,vim,linux,11.54,268.97,141,9.0,False,,False,False,43.0,bot
evt_7416f78d4553,user_2102,repo_317,,pr_merged,5.0,14.0,1,go,failed,88.4,vim,linux,0.97,353.5,116,10.0,False,64.6,False,True,46.0,human
evt_9e62f10ee254,user_853,repo_374,,pr_merged,19.0,0.0,3,javascript,failed,75.7,vim,windows,0.23,582.59,117,9.0,False,35.2,False,False,40.0,human
evt_4928e3b1d0e4,user_951,repo_1195,,pr_merged,10.0,26.0,5,python,success,60.7,vim,linux,5.27,418.98,159,15.0,False,43.0,False,False,37.0,human
evt_78a84fbf0c20,user_1175,repo_413,,push,6.0,31.0,1,javascript,success,72.7,sublime,windows,4.05,279.43,164,5.0,False,,False,True,77.0,human
evt_d015d760b1ab,user_200,repo_613,,test_run,0.0,0.0,3,go,failed,74.3,vscode,macos,15.04,435.0,137,6.0,False,,False,False,51.0,human
evt_1c1042f7331e,user_840,repo_554,2025-04-26 11:26:00+00:00,push,24.0,7.0,2,rust,failed,100.0,vim,windows,3.4,326.64,126,,True,,False,False,20.0,human
evt_41e8ebe31c3e,user_1276,repo_14,2025-03-28 00:56:00+00:00,push,3.0,2.0,1,python,failed,61.9,vscode,linux,20.68,305.89,120,5.0,False,,False,True,67.0,human
evt_1ea1e65e9d8f,user_547,repo_136,2025-04-09 02:48:00+00:00,test_run,24.0,0.0,1,python,success,69.0,nano,macos,4.5,405.78,161,16.0,False,,False,False,,human
evt_d1fa9ffabe36,user_2060,repo_964,,commit,2.0,14.0,2,c++,success,77.2,sublime,linux,1.82,279.62,99,4.0,False,,False,False,39.0,human
evt_da547a4888c9,user_2235,repo_587,2025-10-22 18:47:00+00:00,push,13.0,3.0,3,python,success,60.4,sublime,linux,1.83,284.21,98,10.0,False,,False,False,52.0,human
evt_388d664233a9,user_629,repo_1080,2025-01-21 08:09:00+00:00,test_run,19.0,16.0,3,javascript,success,46.7,intellij,macos,16.66,376.58,97,8.0,False,,False,False,80.0,human
evt_6f9e2f8a290b,user_990,repo_324,,ci_run,8.0,7.0,1,rust,success,89.8,sublime,linux,14.11,255.86,143,9.0,True,,False,True,21.0,human
evt_492bdfc89450,user_2217,repo_1084,2025-01-13 08:33:00+00:00,commit,67.0,26.0,4,javascript,success,78.4,nano,linux,11.54,243.07,53,1.0,False,,False,False,6.0,human
evt_8f5142269e65,user_519,repo_99,,push,9.0,55.0,5,javascript,success,54.2,vscode,linux,8.08,452.93,72,13.0,False,,False,False,33.0,human
evt_f256c1d2e843,user_2860,repo_934,2025-10-24 13:26:00+00:00,pr_opened,39.0,15.0,1,c++,failed,83.5,vscode,linux,17.32,368.64,87,1.0,False,39.4,False,False,71.0,human
evt_e43b0edee5ff,user_1445,repo_720,,review_comment,13.0,12.0,1,c++,failed,88.7,sublime,macos,11.62,378.14,113,7.0,True,,False,True,,human
evt_e5d7ae92a5ed,user_1775,repo_447,,commit,11.0,27.0,1,rust,success,86.1,nano,macos,12.22,163.97,64,11.0,False,,False,False,43.0,human
evt_d56e63fbf702,user_746,repo_957,2025-03-27 16:01:00+00:00,commit,25.0,5.0,3,c++,success,100.0,intellij,linux,6.97,130.37,142,22.0,False,,False,True,66.0,human
evt_eac3b657ebc0,user_2586,repo_480,,ci_run,6.0,4.0,1,python,cancelled,83.1,vim,linux,11.52,450.67,148,0.0,False,,False,True,78.0,human
evt_5e5a41300ad0,user_712,repo_76,2025-02-15 10:25:00+00:00,pr_merged,1.0,8.0,2,rust,success,73.7,nano,linux,1078.01,431.38,182,7.0,True,26.8,False,False,62.0,human
evt_27ca624ab83c,user_1721,repo_795,2025-03-17 01:25:00+00:00,ci_run,0.0,0.0,2,rust,failed,66.5,vscode,linux,17.22,518.99,177,1.0,False,,False,False,,human
evt_6a074d373b4c,user_1878,repo_428,2025-02-06 21:24:00+00:00,review_comment,57.0,11.0,1,java,failed,,sublime,windows,10.72,212.75,90,17.0,False,,False,False,45.0,human
evt_cfc5c330b7a5,user_2992,repo_197,2025-10-08 06:23:00+00:00,push,42.0,7.0,1,rust,cancelled,98.3,intellij,macos,5.28,276.71,112,10.0,True,,False,False,77.0,human
evt_aca261eb21f4,user_2035,repo_996,,ci_run,3.0,18.0,1,java,success,79.9,vscode,macos,10.53,144.98,41,13.0,True,,False,True,87.0,human
evt_144eb0e6e74e,user_2261,repo_907,,test_run,2.0,2.0,3,go,failed,58.3,vscode,linux,0.69,187.15,72,9.0,True,,False,False,62.0,human
evt_ea8a744e51d0,user_2186,repo_965,2025-09-12 05:24:00+00:00,test_run,15.0,3.0,6,java,failed,56.7,vscode,linux,5.45,265.04,25,0.0,False,,False,False,55.0,human
evt_af2b95d62ac1,user_2884,repo_983,,pr_opened,60.0,44.0,1,python,cancelled,87.6,vim,windows,744.54,233.01,86,5.0,False,26.4,False,False,52.0,human
evt_47993a711429,user_600,repo_437,,pr_opened,5.0,14.0,1,javascript,failed,49.0,nano,linux,483.47,412.73,171,16.0,False,37.1,False,False,,human
evt_aaf301a20bae,user_43,repo_527,2025-06-02 07:54:00+00:00,review_comment,32.0,1.0,1,go,success,62.5,sublime,linux,5.94,160.98,125,9.0,False,,False,False,30.0,human
evt_778ef0bdbfb4,user_1379,repo_581,,test_run,66.0,2.0,4,rust,success,73.8,vim,linux,9.6,353.61,98,16.0,False,,False,True,78.0,bot
evt_ad4a7cda8a02,user_1834,repo_445,,pr_merged,8.0,28.0,1,python,success,100.0,vscode,linux,9.62,,193,11.0,True,28.1,False,False,75.0,human
evt_d2f06a52bdcf,user_1239,repo_196,,pr_merged,2.0,3.0,1,c++,success,82.1,intellij,linux,2.82,286.67,38,10.0,False,73.6,False,False,58.0,human
evt_0dc5879323f2,user_2289,repo_1183,,pr_opened,46.0,3.0,1,go,cancelled,81.1,vim,linux,9.16,255.24,87,7.0,True,38.3,False,False,78.0,bot
evt_55c46d4a8e6e,user_275,repo_325,2025-09-13 17:07:00+00:00,test_run,4.0,4.0,6,javascript,failed,85.6,vscode,macos,6.51,388.13,97,7.0,True,,False,False,48.0,human
evt_2694788259e4,user_1139,repo_1189,,pr_opened,5.0,17.0,2,rust,cancelled,74.8,vim,macos,8.0,100.97,176,17.0,True,8.1,False,True,25.0,human
evt_0722e1ecf810,user_218,repo_1051,2025-12-29 20:32:00+00:00,commit,7.0,26.0,2,python,failed,69.2,vim,linux,3.15,2.56,167,11.0,False,,False,False,23.0,bot
evt_3f3285345f8d,user_1975,repo_1101,,push,87.0,1.0,1,c++,cancelled,100.0,intellij,linux,12.68,322.47,115,18.0,True,,False,False,84.0,human
evt_ac916b723163,user_1477,repo_19,,pr_merged,5.0,0.0,4,javascript,failed,55.3,intellij,windows,14.35,414.43,104,6.0,True,66.1,False,True,33.0,human
evt_3c42d70d5462,user_2014,repo_389,2025-10-28 12:55:00+00:00,pr_merged,10.0,11.0,2,javascript,failed,99.2,intellij,macos,6.96,113.74,134,9.0,False,32.3,False,True,73.0,human
evt_c052617307f1,user_498,repo_826,2025-10-26 22:19:00+00:00,pr_opened,3.0,34.0,1,javascript,success,82.4,vim,windows,4.56,289.76,134,19.0,True,56.0,False,True,54.0,human
evt_f1d367df169f,user_956,repo_433,2025-10-19 05:14:00+00:00,pr_merged,63.0,22.0,1,go,failed,70.1,vim,windows,6.72,0.35,106,0.0,True,39.8,False,False,49.0,human
evt_05b4628d3748,user_2742,repo_852,2025-08-02 04:49:00+00:00,commit,0.0,2.0,1,c++,cancelled,62.7,vim,linux,8.07,393.08,157,4.0,True,,False,False,51.0,human
evt_8b480eec47ea,user_1906,repo_808,,push,26.0,11.0,1,javascript,success,55.7,intellij,windows,19.5,206.6,116,19.0,False,,False,True,64.0,human
evt_0a89ba97c029,user_1053,repo_829,2025-10-29 04:00:00+00:00,test_run,41.0,18.0,1,c++,cancelled,74.7,vim,macos,6.21,512.65,130,6.0,False,,False,True,37.0,human
evt_a63a86dea60d,user_2852,repo_323,,pr_opened,21.0,9.0,2,javascript,success,68.6,vim,linux,636.47,161.7,124,3.0,True,46.4,False,False,36.0,human
evt_6b547fc823e4,user_535,repo_483,,ci_run,0.0,11.0,5,go,failed,97.8,intellij,windows,4.45,376.76,66,14.0,False,,False,False,,human
evt_580c4b2e1ae0,user_644,repo_1103,2025-02-23 02:59:00+00:00,test_run,16.0,0.0,3,go,success,64.9,vscode,linux,11.6,423.45,96,28.0,True,,False,False,53.0,human
evt_48beeeafffe5,user_1359,repo_12,2025-02-08 13:54:00+00:00,test_run,2.0,12.0,1,go,success,68.5,sublime,linux,14.5,368.79,94,16.0,True,,False,False,50.0,human
evt_df94bb36a0f5,user_2119,repo_495,,pr_opened,3.0,3.0,2,rust,failed,56.7,intellij,linux,13.87,137.59,135,0.0,False,13.7,False,False,101.0,human
evt_3231ceb90ee7,user_1249,repo_395,,pr_opened,2.0,2.0,1,java,success,62.3,vscode,windows,7.36,344.32,185,17.0,False,16.6,False,False,57.0,human
evt_abf21164dfd5,user_468,repo_359,,ci_run,8.0,1.0,1,java,cancelled,74.4,vim,linux,8.76,240.5,114,0.0,True,,False,True,59.0,human
evt_ceda42d1d3e2,user_2836,repo_471,,ci_run,37.0,8.0,1,javascript,failed,58.8,vim,windows,3.53,382.78,108,21.0,False,,False,False,98.0,human
evt_e570f9969233,user_1124,repo_1174,2025-03-28 15:12:00+00:00,pr_merged,12.0,16.0,2,rust,failed,88.5,vscode,macos,17.85,330.16,93,9.0,False,7.3,False,True,,human
evt_bc87f90f6456,user_2614,repo_1095,,pr_merged,7.0,2.0,2,java,failed,55.5,vscode,linux,8.87,4.83,163,4.0,False,12.8,False,False,79.0,human
evt_cdee39e37ba7,user_2665,repo_643,2025-10-24 22:18:00+00:00,pr_opened,59.0,8.0,1,c++,failed,52.5,vim,macos,10.7,187.9,134,7.0,False,42.1,False,False,53.0,human
evt_01b24ba77a2d,user_1831,repo_5,2025-10-23 21:14:00+00:00,pr_merged,5.0,22.0,1,c++,success,70.4,vim,macos,13.2,355.56,109,0.0,False,31.2,False,False,94.0,human
evt_04b6f1faaac0,user_2815,repo_206,,pr_opened,8.0,11.0,4,rust,success,93.5,vim,linux,,6.78,86,22.0,True,40.1,False,False,44.0,human
evt_8a241e24faf8,user_1211,repo_909,,test_run,0.0,11.0,1,c++,cancelled,82.5,vim,windows,11.41,340.22,76,15.0,True,,False,False,27.0,human
evt_781e0b31dbf1,user_119,repo_931,,ci_run,1.0,3.0,4,javascript,failed,54.1,vscode,windows,12.82,330.99,127,4.0,False,,False,False,57.0,human
evt_0b0a078eee4c,user_1748,repo_865,2025-10-28 13:55:00+00:00,commit,57.0,11.0,2,javascript,failed,72.1,intellij,linux,10.47,330.96,105,8.0,False,,False,True,21.0,human
evt_da6daf4bdffd,user_1836,repo_996,,test_run,62.0,7.0,1,c++,success,89.1,vim,linux,5.68,199.93,109,0.0,True,,True,False,44.0,human
evt_41346500f865,user_2819,repo_960,2025-09-25 14:18:00+00:00,push,2.0,101.0,9,javascript,success,100.0,intellij,macos,16.2,341.42,49,16.0,False,,False,False,75.0,human
evt_a0986dc5f96d,user_2732,repo_124,2025-12-19 18:54:00+00:00,ci_run,24.0,2.0,1,go,failed,44.8,sublime,macos,2.71,292.7,176,20.0,False,,False,False,91.0,bot
evt_bf12d3ae1ccc,user_188,repo_1198,2025-03-31 10:56:00+00:00,ci_run,2.0,0.0,2,python,cancelled,84.6,intellij,linux,4.25,325.91,191,21.0,False,,False,True,82.0,human
evt_bb68dba6ae19,user_1128,repo_567,,push,24.0,12.0,3,python,cancelled,43.4,vim,linux,14.92,97.78,72,16.0,True,,False,False,62.0,human
evt_244b4abd261e,user_13,repo_1192,,push,48.0,4.0,4,go,cancelled,62.0,vscode,linux,13.3,522.67,107,16.0,True,,False,True,64.0,human
evt_8af3caf79829,user_1313,repo_667,,push,8.0,37.0,4,javascript,failed,74.4,vscode,macos,11.0,267.13,58,15.0,False,,False,False,77.0,human
evt_f43a2f248889,user_555,repo_1079,,commit,22.0,12.0,2,python,success,56.1,nano,windows,16.49,417.08,125,13.0,False,,False,False,60.0,human
evt_b867c6be4420,user_2135,repo_1004,2025-11-06 21:11:00+00:00,commit,14.0,17.0,4,python,failed,92.6,intellij,windows,0.01,228.64,120,1.0,False,,True,False,42.0,human
evt_c8418ac43fb8,user_1080,repo_14,,ci_run,33.0,7.0,1,java,failed,71.1,intellij,windows,13.11,297.18,168,1.0,False,,False,False,50.0,human
evt_210fced9ec3e,user_2763,repo_458,2025-07-11 13:44:00+00:00,pr_merged,5.0,11.0,9,go,failed,75.2,nano,windows,0.37,183.65,122,16.0,False,37.4,False,False,54.0,human
evt_ff8ebaca3449,user_94,repo_726,,ci_run,40.0,4.0,1,python,success,72.4,intellij,windows,15.55,466.06,219,5.0,False,,False,False,72.0,human
evt_3a35e6de9893,user_2233,repo_750,,commit,14.0,46.0,1,java,cancelled,68.3,sublime,windows,11.02,323.88,186,12.0,False,,False,False,,bot
evt_dfa6fe194b43,user_1017,repo_409,,push,8.0,29.0,1,go,success,85.1,vim,linux,15.14,258.71,98,5.0,True,,False,False,30.0,bot
evt_23d5823be1a7,user_2904,repo_971,,review_comment,1.0,1.0,2,go,success,81.8,vim,linux,1.51,234.81,100,16.0,False,,False,False,34.0,human
evt_3554213efa8a,user_1530,repo_211,,test_run,4.0,13.0,2,rust,success,74.6,vim,linux,600.08,242.73,132,9.0,False,,False,False,51.0,human
evt_88cc0fb782d6,user_526,repo_652,2025-05-19 12:10:00+00:00,commit,3.0,13.0,1,javascript,failed,82.3,vscode,windows,22.13,196.37,137,36.0,False,,False,False,29.0,human
evt_18f5e2a6657d,user_1289,repo_655,2025-12-10 22:18:00+00:00,pr_merged,12.0,9.0,1,python,failed,86.5,vim,linux,8.13,361.87,186,6.0,False,17.8,True,False,73.0,human
evt_ad47e79e09b1,user_1877,repo_158,2025-07-04 18:17:00+00:00,commit,0.0,1.0,2,javascript,failed,51.4,vim,windows,18.17,257.73,141,0.0,False,,False,False,60.0,human
evt_b5a26b86a682,user_2436,repo_146,2025-09-05 11:44:00+00:00,ci_run,37.0,14.0,1,rust,success,48.1,sublime,windows,1.38,7.53,101,1.0,False,,False,False,56.0,human
evt_50fef5220937,user_1007,repo_73,,push,15.0,10.0,4,go,success,94.8,vim,windows,12.13,415.77,81,17.0,True,,False,False,62.0,human
evt_cca5a4eb9afe,user_2107,repo_944,2025-10-27 18:10:00+00:00,pr_merged,,1.0,5,python,failed,85.5,intellij,windows,28.57,162.36,109,0.0,False,32.7,True,True,65.0,bot
evt_6cb02c92bd37,user_1245,repo_1139,2025-07-02 02:12:00+00:00,pr_opened,5.0,19.0,2,go,success,93.2,nano,macos,6.11,183.77,99,5.0,False,46.9,False,False,78.0,human
evt_bc29db5bb52e,user_391,repo_196,,push,5.0,2.0,1,java,cancelled,77.0,nano,linux,7.13,387.22,186,7.0,True,,False,False,86.0,human
evt_52406e359c66,user_2463,repo_296,,pr_opened,7.0,20.0,1,java,failed,41.4,vscode,windows,13.28,429.42,110,11.0,True,54.4,False,False,30.0,human
evt_0a4a2aa242ce,user_2637,repo_583,,review_comment,36.0,5.0,2,c++,success,86.1,nano,macos,13.82,367.25,153,32.0,True,,False,False,47.0,human
evt_c2d7e7128b79,user_2041,repo_874,,review_comment,57.0,5.0,1,javascript,success,72.9,sublime,linux,11.36,311.3,72,19.0,True,,False,False,64.0,human
evt_fd11f92ae298,user_1306,repo_1119,2025-03-28 13:33:00+00:00,ci_run,20.0,4.0,5,javascript,failed,64.4,nano,windows,1.85,480.3,179,10.0,False,,False,True,58.0,human
evt_0414a50aa8e0,user_1887,repo_1119,,pr_opened,34.0,4.0,3,c++,cancelled,100.0,vim,windows,6.06,293.4,119,17.0,False,50.0,False,False,32.0,human
evt_aaa9fba6ec5b,user_1035,repo_766,2025-10-29 06:01:00+00:00,pr_merged,41.0,2.0,3,c++,failed,50.7,intellij,windows,8.35,338.59,131,20.0,False,6.4,False,True,50.0,human
evt_54a0aa0d3043,user_993,repo_978,,review_comment,19.0,63.0,1,python,success,46.7,intellij,linux,11.2,278.52,123,13.0,False,,False,False,44.0,human
evt_e4f4159df337,user_833,repo_1078,2025-08-23 23:51:00+00:00,ci_run,16.0,10.0,1,java,success,69.5,nano,macos,10.8,173.17,122,8.0,True,,False,False,22.0,bot
evt_87ba5ee176f1,user_1609,repo_575,2025-11-11 01:25:00+00:00,review_comment,5.0,10.0,1,javascript,success,40.3,intellij,linux,15.85,237.42,167,7.0,False,,False,False,60.0,human
evt_d3965f719bf9,user_1947,repo_65,2025-10-06 08:01:00+00:00,ci_run,9.0,7.0,1,java,success,,vim,windows,2.22,292.4,174,19.0,False,,False,False,44.0,human
evt_fee391b5708e,user_2242,repo_865,,commit,20.0,6.0,1,c++,success,100.0,nano,linux,8.92,498.34,158,10.0,False,,False,False,37.0,human
evt_f517a67fa781,user_1949,repo_599,2025-11-21 06:27:00+00:00,pr_opened,4.0,9.0,1,rust,success,73.9,vscode,windows,16.08,185.24,68,21.0,False,21.7,False,False,55.0,human
evt_055dd2ccc1dd,user_2439,repo_792,,push,53.0,4.0,3,java,failed,81.6,sublime,windows,633.89,383.13,141,4.0,True,,False,True,23.0,human
evt_5ad15cd910e1,user_1335,repo_542,,pr_merged,14.0,12.0,2,java,success,65.0,vim,macos,12.73,97.78,170,0.0,True,28.8,False,True,77.0,human
evt_ba94e1372ffa,user_2521,repo_895,2025-07-12 19:39:00+00:00,push,61.0,3.0,1,rust,failed,74.0,vim,linux,15.58,403.09,138,15.0,True,,False,False,33.0,human
evt_756f5b0e293f,user_2778,repo_1186,,commit,4.0,10.0,1,c++,success,71.9,nano,linux,14.8,447.52,102,0.0,False,,False,False,41.0,bot
evt_d7a22b7bb4f5,user_2419,repo_1195,,push,0.0,18.0,8,c++,failed,69.2,vim,linux,878.36,158.11,99,8.0,True,,False,False,,human
evt_897fa4411a62,user_1074,repo_230,,commit,10.0,8.0,1,rust,success,86.7,intellij,macos,14.98,281.32,88,10.0,True,,False,False,46.0,human
evt_4dbc39128a5f,user_535,repo_316,,test_run,41.0,7.0,2,javascript,success,80.2,vim,linux,8.63,124.6,33,,False,,False,False,32.0,human
evt_e9197aec0927,user_2795,repo_1125,,ci_run,4.0,53.0,1,javascript,cancelled,60.4,nano,linux,7.26,309.43,59,10.0,False,,False,False,20.0,human
evt_e6715b09f85d,user_1067,repo_341,2025-08-28 21:11:00+00:00,ci_run,5.0,17.0,2,javascript,success,62.9,vim,windows,2.01,,37,20.0,False,,False,False,8.0,human
evt_2a190b09a039,user_2313,repo_1197,,ci_run,1.0,1.0,6,c++,cancelled,87.8,vim,linux,6.67,113.96,175,13.0,False,,False,False,61.0,human
evt_e3493920cc5e,user_1377,repo_1151,2025-07-16 02:11:00+00:00,pr_merged,29.0,2.0,2,rust,failed,49.9,nano,macos,401.67,494.76,114,2.0,False,17.1,False,False,40.0,human
evt_fc926a5fb4a7,user_322,repo_175,,pr_opened,15.0,17.0,1,java,failed,69.2,vim,windows,5.21,602.34,113,8.0,False,26.2,False,False,,human
evt_81834a2b6155,user_1304,repo_628,2025-02-08 10:22:00+00:00,commit,15.0,23.0,1,c++,failed,73.5,sublime,windows,23.59,220.68,87,6.0,True,,False,False,,human
evt_f2a7d65c4fc5,user_1513,repo_493,2025-05-16 04:31:00+00:00,pr_merged,58.0,6.0,1,javascript,failed,87.7,vim,macos,6.37,471.76,181,19.0,False,50.0,False,False,21.0,human
evt_24217d3ebe31,user_1287,repo_375,,commit,47.0,3.0,1,java,failed,75.1,intellij,macos,0.67,449.15,60,0.0,True,,False,False,40.0,human
evt_c194dcafc991,user_389,repo_603,,review_comment,13.0,43.0,4,python,failed,94.3,nano,macos,15.92,363.94,184,,False,,False,False,,human
evt_972ee4831af3,user_2235,repo_710,,test_run,27.0,9.0,2,rust,cancelled,65.3,nano,windows,8.95,326.86,201,29.0,False,,False,True,78.0,human
evt_2d7d4e02e57e,user_302,repo_162,,pr_merged,3.0,4.0,1,rust,success,67.6,intellij,linux,9.53,394.55,127,11.0,False,21.6,False,False,5.0,human
evt_e5abc8d30f48,user_1791,repo_1031,2025-07-02 12:39:00+00:00,pr_opened,20.0,2.0,1,rust,cancelled,56.7,vim,linux,15.83,206.4,140,23.0,False,35.9,False,False,64.0,human
evt_3381bb00d6c3,user_2286,repo_815,2025-07-22 08:41:00+00:00,pr_opened,10.0,,1,java,success,79.6,vscode,linux,8.8,384.23,90,10.0,False,11.9,False,False,,human
evt_a987357efc55,user_120,repo_110,,pr_opened,33.0,1.0,1,javascript,success,41.2,nano,windows,3.04,0.4,129,8.0,False,69.3,False,False,16.0,human
evt_e3809604d9d7,user_667,repo_239,,commit,3.0,7.0,7,go,failed,64.4,vim,linux,12.53,430.4,72,0.0,False,,False,False,71.0,human
evt_894ff36d105d,user_1306,repo_509,,pr_opened,8.0,1.0,1,java,success,82.9,vim,linux,2.71,461.71,165,1.0,False,58.0,False,True,32.0,human
evt_756c7da96be8,user_2057,repo_485,,review_comment,2.0,3.0,8,java,failed,80.9,intellij,linux,2.88,5.87,134,10.0,False,,False,False,59.0,human
evt_e572c0eca80e,user_1768,repo_315,,test_run,16.0,4.0,8,javascript,failed,96.4,nano,linux,11.7,256.01,118,,False,,False,False,42.0,human
evt_b00ad1fd2654,user_1150,repo_1141,,test_run,35.0,1.0,12,java,failed,93.9,vim,macos,17.47,194.46,133,1.0,True,,True,False,49.0,bot
evt_60b8cd63ad23,user_1447,repo_1034,2025-02-13 12:28:00+00:00,ci_run,1.0,21.0,1,c++,failed,75.6,vscode,windows,14.32,419.93,116,13.0,False,,False,False,51.0,human
evt_c9bdfc903a25,user_917,repo_732,,test_run,16.0,15.0,5,java,success,84.3,nano,macos,13.82,432.08,116,28.0,False,,False,False,46.0,bot
